"","X","logFC","logCPM","PValue","FDR","gene.name"
"4312","KH2013:KH.C2.569",1.20816171860472,1.22381310198985,0.309570810740306,1,"KH2013:KH.C2.569_NMUR1/2"
"4313","KH2013:KH.C5.367",1.19297165399221,3.56623387324919,0.309740521385898,1,"LRP2"
"4314","KH2013:KH.C4.796",-0.400152432721718,4.46166343324134,0.309812108265302,1,"KH2013:KH.C4.796"
"4315","KH2013:KH.C5.245",0.543643487361662,4.08811953392925,0.309853803182249,1,"KH2013:KH.C5.245_KLHL12"
"4316","KH2013:KH.L153.66",-0.708591345237694,2.79708541179891,0.310028569948455,1,"ZNF474"
"4317","KH2013:KH.C3.50",1.07739488012608,0.695546723004735,0.310081236848523,1,"CABP1"
"4318","KH2013:KH.C7.774",-0.243126539340417,8.59101567821306,0.310118976179193,1,"PINX1"
"4319","KH2013:KH.C2.9",-1.22864695033415,0.722018684837457,0.310274525338211,1,"KLHL12/17/18"
"4320","KH2013:KH.L96.99",0.876863924858654,0.86704521375102,0.310305769285985,1,"KH2013:KH.L96.99_C47F8.3/5/6"
"4321","KH2013:KH.S1538.1",0.423161088713701,4.4831412283331,0.310369951832396,1,"KH2013:KH.S1538.1_YIL082W-A"
"4322","KH2013:KH.C12.340",1.12825265778805,0.256545437360188,0.310434722370948,1,"KH2013:KH.C12.340"
"4323","KH2013:KH.S496.2",-0.723410749253968,2.38705422296704,0.310484777485431,1,"KH2013:KH.S496.2"
"4324","KH2013:KH.C9.782",0.641371428053739,2.66404479593596,0.31050361710628,1,"KH2013:KH.C9.782_CLCA1/2/3/4/5/6"
"4325","KH2013:KH.C4.172",0.648719186625269,3.16981809220674,0.310544581530363,1,"KH2013:KH.C4.172_UNC93A"
"4326","KH2013:KH.C4.549",0.35272617324683,6.31410524629726,0.310546666533798,1,"PACSIN1/2/3"
"4327","KH2013:KH.C1.650",-1.40707870510117,-0.448582012559402,0.310636277006976,1,"FLJ21616-related"
"4328","KH2013:KH.C14.509",0.384288080562041,5.31705606835542,0.31066708754265,1,"KH2013:KH.C14.509_LRRC15"
"4329","KH2013:KH.C3.524",1.1713934202274,0.787275884749788,0.310704866502222,1,"KH2013:KH.C3.524_SCRM-1/2"
"4330","KH2013:KH.C3.577",0.274942307333045,5.82428550911104,0.310706241845972,1,"PPP2R3C"
"4331","KH2013:KH.L8.12",-0.438907177299137,4.52910717882859,0.310859984900372,1,"HERC1"
"4332","KH2013:KH.C5.657",-1.33354246447338,-0.66935341985473,0.31093445272039,1,"GM9047"
"4333","KH2013:KH.S699.3",0.973335894857775,0.986735372046285,0.31138011070706,1,"KH2013:KH.S699.3"
"4334","KH2013:KH.L150.1",-0.316318550471152,7.11421534776662,0.311380801709701,1,"KH2013:KH.L150.1_CDC42"
"4335","KH2013:KH.L142.10",0.27622729401519,5.75656458832928,0.311522385148941,1,"ARL10/9"
"4336","KH2013:KH.C5.191",0.241163055259083,6.90438401805858,0.311578949685724,1,"PSMA5"
"4337","KH2013:KH.C3.751",1.71158261146264,0.00602673603084614,0.311639939585742,1,"ZKSCAN1/14/17/2/3/6"
"4338","KH2013:KH.C14.177",-0.236305483857555,7.84199918360891,0.311767613961998,1,"RARS"
"4339","KH2013:KH.C10.251",0.485849464548897,4.54315815165949,0.311778978069128,1,"CLEC4G"
"4340","KH2013:KH.L96.72",-0.406987248781146,4.57219313774825,0.311958891989932,1,"KH2013:KH.L96.72"
"4341","KH2013:KH.C4.709",-1.02635178609607,2.0790405473602,0.312061373007379,1,"AKT1/2"
"4342","KH2013:KH.C10.426",-1.21844796083115,0.48687086906118,0.312153910403859,1,"BTC"
"4343","KH2013:KH.S861.3",0.336638464153379,5.08364217408537,0.312161080264769,1,"WDR85"
"4344","KH2013:KH.C3.770",-0.831060886633891,1.46884137143836,0.31222174730113,1,"KH2013:KH.C3.770"
"4345","KH2013:KH.C1.1220",1.66716725052945,0.395759982770524,0.312237152089857,1,"KH2013:KH.C1.1220_SRPX/2"
"4346","KH2013:KH.C7.326",1.01691491534965,1.37851416310353,0.312349864187563,1,"CG32354"
"4347","KH2013:KH.C7.652",-0.508235200585765,3.9748085161393,0.312356419402013,1,"KH2013:KH.C7.652"
"4348","KH2013:KH.C8.92",-0.768278208927971,2.55795307931581,0.312446377274555,1,"TTC18"
"4349","KH2013:KH.C8.793",0.240021855130896,6.24479531272018,0.312523398087043,1,"IDH3G"
"4350","KH2013:KH.C9.744",1.10113901095597,-0.0212504652158108,0.312542896187543,1,"KH2013:KH.C9.744_T15B7.1"
"4351","KH2013:KH.C12.336",-1.04568065210623,1.43265172588988,0.31268752868474,1,"KH2013:KH.C12.336_ODC1"
"4352","KH2013:KH.C5.257",0.259492540791771,5.95536243124129,0.312716964231748,1,"MCM10"
"4353","KH2013:KH.C11.269",0.833162283665829,1.49897352017097,0.312764309401702,1,"KH2013:KH.C11.269_LPHN1/2"
"4354","KH2013:KH.C11.553",-0.282034664438427,5.7441736833477,0.312801564462472,1,"MED1"
"4355","KH2013:KH.C3.423",-0.587759850173163,3.40614147422529,0.312815017736838,1,"FAM200A"
"4356","KH2013:KH.C8.192",0.22998187712595,7.90067143171191,0.31295148252801,1,"RBBP4"
"4357","KH2013:KH.L25.12",0.23258106939933,6.39735120858533,0.312984888713454,1,"SURF2"
"4358","KH2013:KH.C13.191",-1.55603942060092,-1.37720614554059,0.313313142147109,1,"KH2013:KH.C13.191"
"4359","KH2013:KH.C7.52",-0.233897413179234,7.53359176707284,0.31340578775508,1,"CABIN1"
"4360","KH2013:KH.C2.170",-0.263032136347503,6.77987224304466,0.31357764277785,1,"ODZ1/2/3/4"
"4361","KH2013:KH.C2.656",-0.54193883436509,3.34074223198615,0.313659316330228,1,"KH2013:KH.C2.656_CYP4V2/3/7/8"
"4362","KH2013:KH.L7.2",0.269042733621302,7.19544678936727,0.313833558564209,1,"KH2013:KH.L7.2_ACSL1/5/6"
"4363","KH2013:KH.L92.5",-0.624737273744743,3.15018378944706,0.313843731889157,1,"KH2013:KH.L92.5"
"4364","KH2013:KH.C10.440",-0.482090997170912,4.04675137579791,0.313957871593302,1,"IFIT1"
"4365","KH2013:KH.C2.959",0.348345041871447,4.95558552030289,0.31409029619565,1,"KIAA1033"
"4366","KH2013:KH.C7.30",1.83716992533179,-0.750589177840444,0.314121082794471,1,"KH2013:KH.C7.30"
"4367","KH2013:KH.C1.114",2.02612460897914,-2.24400437155857,0.314126372052054,1,"KH2013:KH.C1.114"
"4368","KH2013:KH.C9.780",0.99953518809525,2.4427157614862,0.314168739403967,1,"KH2013:KH.C9.780_DAF-36"
"4369","KH2013:KH.C8.422",0.25249664621949,6.52630896344243,0.314347998412851,1,"STARD7"
"4370","KH2013:KH.C10.307",-0.920607473237473,0.88529966688959,0.314360121418195,1,"KH2013:KH.C10.307_SUCLG1"
"4371","KH2013:KH.C4.214",1.06339952218804,0.773466941013499,0.314486246880006,1,"GPA2"
"4372","KH2013:KH.C4.1",1.1409936429869,0.583403567807424,0.314601846966966,1,"KH2013:KH.C4.1"
"4373","KH2013:KH.L90.6",-0.351303222082612,4.87193792799505,0.314846525949417,1,"KH2013:KH.L90.6_SERHL/2"
"4374","KH2013:KH.C11.159",-0.230352711672669,7.90428669106007,0.314865592603925,1,"GTPBP2"
"4375","KH2013:KH.C3.684",-0.611599275028543,3.4587262568112,0.315018907239207,1,"FET3/5"
"4376","KH2013:KH.C9.286",-0.245349008173603,7.11129252475832,0.315144859117496,1,"MTOR"
"4377","KH2013:KH.L4.48",0.543087515210658,3.34994780986221,0.315269366124884,1,"KH2013:KH.L4.48"
"4378","KH2013:KH.C4.531",0.266157542500528,6.64969829703858,0.315378580321388,1,"TIMM10"
"4379","KH2013:KH.C6.217",-2.52844879106964,-1.7678218703151,0.315481694259713,1,"CHST13"
"4380","KH2013:KH.L149.39",0.862934379102353,2.25271482004149,0.315487383066681,1,"SELENBP1/2"
"4381","KH2013:KH.L20.12",0.259695512624316,7.26492301751538,0.315526354727577,1,"SGPP1/2"
"4382","KH2013:KH.L128.6",-1.01866396905462,0.293599397813614,0.315619343860565,1,"KH2013:KH.L128.6"
"4383","KH2013:KH.C12.651",0.261987376068918,6.51167039867459,0.315654860103077,1,"THOC1"
"4384","KH2013:KH.C3.470",0.231162769219891,7.25229249709546,0.31576233763986,1,"TBL3"
"4385","KH2013:KH.L153.110",0.421928244566202,4.35036715204021,0.315784005256434,1,"KH2013:KH.L153.110_MET31/32"
"4386","KH2013:KH.L155.6",-1.7312257685779,-0.678010859726192,0.316107679292442,1,"KH2013:KH.L155.6"
"4387","KH2013:KH.C11.54",0.419925855642685,4.44599968839076,0.316129940969957,1,"DET1"
"4388","KH2013:KH.C10.343",-0.619205999059619,2.86685753937599,0.316155972341117,1,"SLC7A1/2/3"
"4389","KH2013:KH.C7.14",0.329811808956962,5.07959743122594,0.316157365500281,1,"RTN4IP1"
"4390","KH2013:KH.C11.239",-0.829191885153914,1.63730872028496,0.316233967487744,1,"SKI2"
"4391","KH2013:KH.C13.145",0.692128391916314,3.03290580278899,0.316342950355927,1,"KH2013:KH.C13.145_NEK11"
"4392","KH2013:KH.L170.23",0.459026253159431,4.25881126585194,0.316552249479014,1,"LRRC40"
"4393","KH2013:KH.C12.477",-1.30989017000563,-0.0352549127731018,0.316619966450226,1,"KH2013:KH.C12.477"
"4394","KH2013:KH.S1352.1",0.703904351502352,2.2844141498136,0.316842920245795,1,"KH2013:KH.S1352.1"
"4395","KH2013:KH.C11.538",-0.294716170236991,5.76909601950198,0.316889356531457,1,"KH2013:KH.C11.538"
"4396","KH2013:KH.C8.575",-0.973508027046993,0.617136449287968,0.316932910100154,1,"KH2013:KH.C8.575_MEP1B"
"4397","KH2013:KH.L33.3",1.34581078654455,0.533089602256352,0.316949470590961,1,"KH2013:KH.L33.3"
"4398","KH2013:KH.C1.535",-0.281064534601718,5.99821853591197,0.31719254609159,1,"MASTL"
"4399","KH2013:KH.C8.459",-0.226048098581826,7.97888066412713,0.317251837441264,1,"TESK1/2"
"4400","KH2013:KH.L57.4",-0.61099955208325,2.99317043992014,0.317401754176408,1,"KH2013:KH.L57.4_ZP4"
"4401","KH2013:KH.C12.339",1.03876876265798,-0.0515723893877702,0.317405292811053,1,"KH2013:KH.C12.339"
"4402","KH2013:KH.C1.673",2.318119094772,-2.50637093091927,0.317408162032414,1,"KH2013:KH.C1.673_PHO87/90/91"
"4403","KH2013:KH.S918.3",-2.21772083814121,-2.22953752554947,0.317409638701144,1,"NAS-13/14/15"
"4404","KH2013:KH.L10.6",0.536352612247525,3.5062518970901,0.317583404979607,1,"CG12428"
"4405","KH2013:KH.L99.4",-1.39054890909935,-1.14729805308353,0.317835571738441,1,"KH2013:KH.L99.4_LRRD1"
"4406","KH2013:KH.S1104.3",1.22748740832913,-0.972031710932382,0.31784653748271,1,"KH2013:KH.S1104.3_CHODL"
"4407","KH2013:KH.C8.833",-0.558735481466576,3.32249547119722,0.317892053289953,1,"KH2013:KH.C8.833_EFHB"
"4408","KH2013:KH.C1.763",1.17184718262826,0.105989214706672,0.317955398299761,1,"KH2013:KH.C1.763_KIAA2013"
"4409","KH2013:KH.C9.440",-0.650217160571843,3.76738926666196,0.318082882428122,1,"NR4A1/3"
"4410","KH2013:KH.C4.302",-0.421440000247459,4.30891322594488,0.318089653287591,1,"LCTL"
"4411","KH2013:KH.L170.40",0.796454067993534,1.55461115177461,0.318092073729135,1,"KH2013:KH.L170.40_BRK1"
"4412","KH2013:KH.C1.253",0.874287084585704,1.05837366605429,0.318125301848505,1,"KH2013:KH.C1.253"
"4413","KH2013:KH.C7.61",-0.321408710620607,5.69049776277892,0.318196838744112,1,"BSG25D"
"4414","KH2013:KH.C3.564",0.442837273062462,4.29766858552868,0.318295010055634,1,"SYNE1"
"4415","KH2013:KH.C11.554",-1.67051023626997,-0.975783626902897,0.318316101974776,1,"KH2013:KH.C11.554"
"4416","KH2013:KH.C3.919",0.53673096248766,3.88407730911679,0.318322939724829,1,"KH2013:KH.C3.919_NPHP1"
"4417","KH2013:KH.C13.108",-0.619678086104764,3.60589212285039,0.318366845766576,1,"C2"
"4418","KH2013:KH.C4.282",-0.234366525082254,6.83725825575506,0.31836940467777,1,"KH2013:KH.C4.282"
"4419","KH2013:KH.C2.344",0.487092856392501,3.75434597228682,0.318373406171932,1,"KH2013:KH.C2.344_F57C2.5"
"4420","KH2013:KH.C4.246",0.228215044531199,7.28940718329995,0.318378523682133,1,"TTC27"
"4421","KH2013:KH.S115.37",-1.39869166736898,0.124710251299391,0.318519183506501,1,"C11ORF88"
"4422","KH2013:KH.C4.290",-0.48110517257563,3.7848512886812,0.318538319242085,1,"KH2013:KH.C4.290_GRHPR"
"4423","KH2013:KH.C5.589",1.38713078791845,-1.11518447894881,0.318620743052632,1,"KH2013:KH.C5.589"
"4424","KH2013:KH.S2649.1",0.789311552216518,1.82253872447308,0.318680714975217,1,"KH2013:KH.S2649.1_NPR3"
"4425","KH2013:KH.S938.1",-0.414158322092197,4.32430268698999,0.31876833245359,1,"LRP4"
"4426","KH2013:KH.C6.232",-0.441181627230962,4.09907694715703,0.318808034808508,1,"KH2013:KH.C6.232_IFI30"
"4427","KH2013:KH.L59.10",1.56985130601859,-0.494257432709101,0.318906419261454,1,"SI:DKEY-90L23.2"
"4428","KH2013:KH.C8.329",0.243653877891396,7.87225431104109,0.319020222197861,1,"WDR75"
"4429","KH2013:KH.L81.2",-0.35815152192378,5.08964040475706,0.319041884924262,1,"RGL/1/2/3"
"4430","KH2013:KH.C9.39",-0.468230028839121,3.94724041911143,0.319061336349129,1,"GAPVD1"
"4431","KH2013:KH.C1.840",0.328346728172766,5.10358352651259,0.319330487064181,1,"KH2013:KH.C1.840_ENV9"
"4432","KH2013:KH.C2.941",-0.38025599465048,4.73033304308367,0.319343655952647,1,"ARHGAP28/40"
"4433","KH2013:KH.L170.70",1.18022461851804,-0.435419653486219,0.319369424732677,1,"KH2013:KH.L170.70"
"4434","KH2013:KH.C8.502",-0.492979881313184,3.77175331642086,0.319405236678946,1,"FANK1"
"4435","KH2013:KH.C14.508",0.666305719910674,2.49424902459416,0.319563519269034,1,"KH2013:KH.C14.508_EXO1"
"4436","KH2013:KH.C9.125",-0.979626914543561,1.19575967873085,0.319737757285492,1,"KH2013:KH.C9.125"
"4437","KH2013:KH.C4.236",-0.345938657411072,5.66747201771298,0.31981833420071,1,"EHF"
"4438","KH2013:KH.C14.332",0.386975764150237,4.49314617991539,0.320046399974499,1,"LIX1L"
"4439","KH2013:KH.C11.545",-0.992640342176614,0.912276865868439,0.320051594842679,1,"KH2013:KH.C11.545_C7ORF72"
"4440","KH2013:KH.C1.668",-1.17697378185292,-0.455428988815516,0.320165720214479,1,"KH2013:KH.C1.668"
"4441","KH2013:KH.L78.7",1.99709293104072,-2.24267715072675,0.320205340523637,1,"KH2013:KH.L78.7"
"4442","KH2013:KH.C2.15",0.240566691353485,6.13347407594157,0.320526985097308,1,"KH2013:KH.C2.15"
"4443","KH2013:KH.C5.174",0.308882339524962,5.20846755111605,0.320603208062847,1,"KH2013:KH.C5.174_BSC6"
"4444","KH2013:KH.C12.283",0.240516146363617,6.37585154761631,0.320638570456905,1,"KH2013:KH.C12.283"
"4445","KH2013:KH.C4.670",-0.249763952914445,6.29119801215554,0.320645363683073,1,"DDX42"
"4446","KH2013:KH.C6.256",-0.43929714793993,4.43380034422506,0.320692544210039,1,"SMYD4"
"4447","KH2013:KH.C14.482",0.546135594514445,3.77241612092612,0.320695461131455,1,"KH2013:KH.C14.482"
"4448","KH2013:KH.C11.536",-0.414820928847671,4.44215212018968,0.320709612481368,1,"SEL1L3"
"4449","KH2013:KH.S1138.2",-0.812369947894487,1.46151254315206,0.320732850678826,1,"KH2013:KH.S1138.2"
"4450","KH2013:KH.C3.49",0.338708272036582,5.19492616504258,0.320753505996579,1,"SCCPDH"
"4451","KH2013:KH.S907.1",-0.334936858332288,5.05960987234621,0.320788628947728,1,"DROSHA"
"4452","KH2013:KH.C1.375",1.26126213343425,-1.37450551740629,0.320827352615148,1,"KH2013:KH.C1.375"
"4453","KH2013:KH.C10.279",0.335242741951069,5.03196751235039,0.320842754229955,1,"QTRTD1"
"4454","KH2013:KH.C14.13",0.664471228860208,3.79462394715955,0.321006035361967,1,"KH2013:KH.C14.13_AXL"
"4455","KH2013:KH.C4.513",0.424850789610219,4.71085560314911,0.321260408409108,1,"Ci-R1CiGC27a04"
"4456","KH2013:KH.S521.7",-0.346099177953205,4.82957900677055,0.321265113150411,1,"PRPF18"
"4457","KH2013:KH.C1.1007",0.570185311927331,3.10352159364093,0.321271530381945,1,"C11ORF70"
"4458","KH2013:KH.C9.149",-0.586258827552952,3.30960945533911,0.321272279318614,1,"NMUR-4"
"4459","KH2013:KH.C14.32",1.63397568366416,-1.57923142626258,0.32148215349013,1,"KH2013:KH.C14.32"
"4460","KH2013:KH.S1614.1",1.53691168078171,0.588776460386163,0.321496006027651,1,"KH2013:KH.S1614.1_SLC2A1"
"4461","KH2013:KH.C4.734",0.639224265047092,2.73777430939694,0.321549070639233,1,"KH2013:KH.C4.734_GPR128"
"4462","KH2013:KH.C2.512",0.26496272340189,5.78641318663407,0.321566009436355,1,"ASAP1/2"
"4463","KH2013:KH.C9.395",0.751953841132202,3.81518679361396,0.32175675567794,1,"PLA2G4A"
"4464","KH2013:KH.C8.605",-0.227027413383282,6.94189874208658,0.321787715973247,1,"KH2013:KH.C8.605_ROR/1/2"
"4465","KH2013:KH.C4.370",-0.263014746384495,6.01326564633319,0.321863630559128,1,"ADAMTSL5"
"4466","KH2013:KH.S164.23",-0.396840602426101,4.46690860744968,0.321887815902567,1,"EIF4E3"
"4467","KH2013:KH.C4.218",-2.10013579937404,-2.27940289440847,0.321922049110979,1,"KH2013:KH.C4.218"
"4468","KH2013:KH.C1.513",-0.235676052475466,7.01300434877735,0.322015638516042,1,"KH2013:KH.C1.513_KDM2B"
"4469","KH2013:KH.L88.2",-1.00962764408651,0.757355411013743,0.322016820575884,1,"KH2013:KH.L88.2_ATRNL1"
"4470","KH2013:KH.C4.522",-3.4974628055474,-2.83291624615602,0.322063330555191,1,"NQM1"
"4471","KH2013:KH.C3.488",0.245277186393114,6.74554207250157,0.322160940587607,1,"KH2013:KH.C3.488_DYNC1H1"
"4472","KH2013:KH.C4.627",-3.49744640614695,-2.83291624615602,0.322182907397827,1,"KH2013:KH.C4.627"
"4473","KH2013:KH.C12.414",-0.508642169915911,3.49829260871608,0.322219111430893,1,"SPECC1LB"
"4474","KH2013:KH.C10.112",0.751647410655016,1.91292360461182,0.322236004830792,1,"KH2013:KH.C10.112"
"4475","KH2013:KH.C14.118",-0.353683948078255,6.38813776125038,0.322386478094816,1,"NMGP-1"
"4476","KH2013:KH.C7.409",-0.348155686322488,4.93571311890677,0.322504222929999,1,"KH2013:KH.C7.409"
"4477","KH2013:KH.C1.1135",0.265593694022867,5.83022124612681,0.322513196737441,1,"ANAPC4"
"4478","KH2013:KH.C6.64",-1.41126760721318,-0.64566236546523,0.322530252152609,1,"KH2013:KH.C6.64_CYP1B1"
"4479","KH2013:KH.C3.116",0.231853675292347,7.42840151554021,0.322723958276887,1,"1110008L16RIK"
"4480","KH2013:KH.C10.478",-1.49596810716635,-0.637211716469737,0.32279139090656,1,"KH2013:KH.C10.478"
"4481","KH2013:KH.L116.14",0.668669603512197,3.78479230237753,0.322884044112905,1,"KH2013:KH.L116.14_GAL3ST1/3"
"4482","KH2013:KH.C8.564",-0.633136518992411,2.577630440817,0.322891156322959,1,"FHIT"
"4483","KH2013:KH.S115.26",0.422246942084609,5.14454716596345,0.322914780107962,1,"ANA1"
"4484","KH2013:KH.L124.17",-0.324075495979821,5.95336091974063,0.32292989907117,1,"SPN"
"4485","KH2013:KH.C6.112",-0.296422508699422,5.35807254938276,0.322983813457992,1,"LONRF1/2/3"
"4486","KH2013:KH.C5.631",-0.837106504948131,1.43954804212161,0.323129054620644,1,"KH2013:KH.C5.631"
"4487","KH2013:KH.S164.27",-0.316969598319696,5.45687599463392,0.323270953975506,1,"KH2013:KH.S164.27"
"4488","KH2013:KH.C5.555",-1.3515533770214,-0.811476180838099,0.323353859336649,1,"KH2013:KH.C5.555"
"4489","KH2013:KH.C1.328",0.305982942874376,5.2189497952392,0.323442733145983,1,"KH2013:KH.C1.328"
"4490","KH2013:KH.C8.321",0.506230967904888,3.94867716175888,0.323490391219286,1,"METTL10"
"4491","KH2013:KH.L147.24",-1.14047637554527,0.309546938677862,0.323494816861542,1,"KH2013:KH.L147.24_FUT3/4/5/6/7/9"
"4492","KH2013:KH.L20.34",-0.489042527978161,4.00052147444952,0.323530193532335,1,"MNTB"
"4493","KH2013:KH.S568.2",-0.289085142970797,5.37613904280543,0.323540603198748,1,"FREM2"
"4494","KH2013:KH.L132.14",0.597658497317632,3.54596335821523,0.323638990554311,1,"KH2013:KH.L132.14"
"4495","KH2013:KH.C9.669",1.04534870710704,0.163153838120748,0.323659373611978,1,"KH2013:KH.C9.669"
"4496","KH2013:KH.C2.136",-0.325270767440191,5.80281144947007,0.323719691391721,1,"KH2013:KH.C2.136_AGP1/2/3"
"4497","KH2013:KH.C7.676",-0.428075980824899,4.08871967679442,0.323746858315837,1,"KH2013:KH.C7.676_PDIA5"
"4498","KH2013:KH.L95.17",-0.725139483009864,2.62606764441274,0.323759343679709,1,"ZFP1/12/13/14/28/30/39/61/68/69/7/78/81/82/84/9/90/92/93/94"
"4499","KH2013:KH.L170.43",0.349510616064564,4.87422541134718,0.323851329697751,1,"KH2013:KH.L170.43_GAL10"
"4500","KH2013:KH.L37.44",-0.74727514102474,2.12994018585939,0.323930167326766,1,"DNMT4/5/6/8"
"4501","KH2013:KH.C7.802",-3.58551367588732,-2.82019443590392,0.324026780991582,1,"KH2013:KH.C7.802"
"4502","KH2013:KH.C3.68",-3.58551440949264,-2.82019443590392,0.324106601441933,1,"KH2013:KH.C3.68"
"4503","KH2013:KH.C12.683",1.1717606229019,-0.728143248423682,0.324326864318162,1,"KH2013:KH.C12.683"
"4504","KH2013:KH.C12.527",-0.946333532981931,0.754603739904738,0.324408445949659,1,"KH2013:KH.C12.527_GRIA2/3/4"
"4505","KH2013:KH.C5.259",0.281491164530714,5.77386271094953,0.324510913188323,1,"DGCR8"
"4506","KH2013:KH.C2.158",-0.685070772724278,4.73033240881171,0.32455370344268,1,"KH2013:KH.C2.158_ENPP1/2/3"
"4507","KH2013:KH.L122.3",-0.512989578097539,3.80729814713653,0.324596133119692,1,"COQ6"
"4508","KH2013:KH.L38.16",-0.343678675978425,4.94429488548694,0.324606596564454,1,"DSCR3"
"4509","KH2013:KH.C7.99",-1.68402562831891,-0.254130727586942,0.32461073119238,1,"HOXA10/4/7"
"4510","KH2013:KH.L13.9",-0.376622125913679,4.79740289272379,0.324724065617947,1,"KH2013:KH.L13.9_PIF1"
"4511","KH2013:KH.C3.608",-0.237457278549197,6.40012253435365,0.324828595921999,1,"C11ORF2"
"4512","KH2013:KH.C13.147",-0.705883562377129,2.27671862097733,0.325043356957236,1,"KH2013:KH.C13.147_ANPEP"
"4513","KH2013:KH.L149.20",0.402448744224514,4.42258076776463,0.325058549552746,1,"LCA5"
"4514","KH2013:KH.L4.14",1.35587068045745,-0.637620359632874,0.32521572757843,1,"KH2013:KH.L4.14"
"4515","KH2013:KH.C11.468",0.889378759656285,2.6065509621862,0.325301455766857,1,"KH2013:KH.C11.468_ZBTB44"
"4516","KH2013:KH.L71.28",0.310076085582349,5.27463672678578,0.325410525864795,1,"KH2013:KH.L71.28_PPP1CA"
"4517","KH2013:KH.S364.8",0.268775414437549,5.72659846280073,0.325465958531511,1,"TRPC4AP"
"4518","KH2013:KH.C2.1092",1.83184028548814,-0.668254942239708,0.325490285119725,1,"GPR119"
"4519","KH2013:KH.C12.318",0.328161464599631,5.26168658732388,0.325587639084993,1,"ARMC2"
"4520","KH2013:KH.C9.719",0.976873927489455,0.0198611327804826,0.325593667543478,1,"KH2013:KH.C9.719"
"4521","KH2013:KH.C2.68",-1.33795087141643,-0.302865336656868,0.325648861046896,1,"KH2013:KH.C2.68"
"4522","KH2013:KH.C2.956",-0.897886879998704,1.49890993516342,0.325649318870909,1,"KH2013:KH.C2.956"
"4523","KH2013:KH.S406.20",0.974055450007358,0.719604744441223,0.325851856891785,1,"KH2013:KH.S406.20"
"4524","KH2013:KH.C1.249",0.29014838436977,5.34649320094381,0.325876788362042,1,"PRR11"
"4525","KH2013:KH.C6.166",-0.681486006561588,2.17938754876617,0.325894177451261,1,"KH2013:KH.C6.166_GPR84"
"4526","KH2013:KH.S966.6",-0.288182886504313,5.68841228749496,0.326047634929788,1,"CABZ01044356.1"
"4527","KH2013:KH.C8.14",0.225814348611995,8.11380236810992,0.326062211188732,1,"THOP1"
"4528","KH2013:KH.S555.7",0.228828208371262,6.63963592864145,0.326215638272229,1,"TPST1/2"
